#  W. Yin, Y. Fujita, Y. Ezoe, Y. Ishisaki, 2025
# https://arxiv.org/abs/2503.04726
# mass [eV]	photon coupling [GeV^-1]
9929.333333333334	1.2591299702337822e-17
9930.	1.218895006396391e-17
9930.666666666668	1.2134889346101737e-17
9931.333333333332	1.2105123242151925e-17
9932.	1.2100651843946495e-17
9932.666666666666	1.2120651414856006e-17
9933.333333333334	1.2161208277773863e-17
9934.	1.221403642474129e-17
9934.666666666666	1.2275936894057892e-17
9935.333333333332	1.233836345139623e-17
9936.	1.2395377671514277e-17
9936.666666666668	1.2442870868851801e-17
9937.333333333334	1.2483132974925704e-17
9938.	1.2515056733591166e-17
9938.666666666666	1.2541151260891079e-17
9939.333333333334	1.2563522564466615e-17
9940.	1.2583066259048617e-17
9940.666666666668	1.2599993218730165e-17
9941.333333333332	1.26133869140096e-17
9942.	1.2642158745589909e-17
9942.666666666666	1.2649711430695514e-17
9943.333333333334	1.2654695052517226e-17
9944.	1.2820611672254696e-17
9944.666666666666	1.2832738353657586e-17
9945.333333333334	1.2858433313505419e-17
9946.	1.2903719486249647e-17
9946.666666666668	1.29731730153459e-17
9947.333333333332	1.306852828789018e-17
9948.	1.318842073205701e-17
9948.666666666666	1.3328618654031555e-17
9949.333333333334	1.3482361619099154e-17
9950.	1.3643136974378244e-17
9950.666666666666	1.3591056297148266e-17
9951.333333333332	1.3744034640292864e-17
9952.	1.3886054562277903e-17
9952.666666666668	1.401679313949872e-17
9953.333333333334	1.413788751256083e-17
9954.	1.4251197719326098e-17
9954.666666666666	1.435762799610941e-17
9955.333333333334	1.44561731616459e-17
9956.	1.4543515362963105e-17
9956.666666666668	1.4420534479034222e-17
9957.333333333332	1.4473494570963594e-17
9958.	1.4503872002978264e-17
9958.666666666666	1.4512152822382792e-17
9959.333333333334	1.450184440567535e-17
9960.	1.4478210251933665e-17
9960.666666666666	1.441581568836483e-17
9961.333333333334	1.4372044792334578e-17
9962.	1.4325117562798574e-17
9962.666666666668	1.4273318817456524e-17
9963.333333333332	1.4176138721219265e-17
9964.	1.4102402154991152e-17
9964.666666666666	1.401410690954527e-17
9965.333333333334	1.391227373805254e-17
9966.	1.380193127602769e-17
9966.666666666666	1.3690951294733815e-17
9967.333333333332	1.3589053019561295e-17
9968.	1.3506060063963827e-17
9968.666666666668	1.344951996404381e-17
9969.333333333334	1.3424385838671204e-17
9970.	1.3238080974158187e-17
9970.666666666666	1.3277819165505898e-17
9971.333333333334	1.3356913765830857e-17
9972.	1.3440671798379557e-17
9972.666666666668	1.3530269917246163e-17
9973.333333333332	1.3615763833516966e-17
9974.	1.368879062688215e-17
9974.666666666666	1.3742753363315212e-17
9975.333333333334	1.3775320874711752e-17
9976.	1.378667546121613e-17
9976.666666666666	1.3777312338990823e-17
9977.333333333334	1.3617423526390492e-17
9978.	1.357027579243611e-17
9978.666666666668	1.3512859213577439e-17
9979.333333333332	1.342844525508154e-17
9980.	1.3322616014720274e-17
9980.666666666666	1.3195390754723075e-17
9981.333333333334	1.3050924648845762e-17
9982.	1.2895822866519367e-17
9982.666666666666	1.2737956877009144e-17
9983.333333333332	1.258766308388984e-17
9984.	1.245448937768757e-17
9984.666666666668	1.2326525311398986e-17
9985.333333333334	1.2247761235612377e-17
9986.	1.2204668211669293e-17
9986.666666666666	1.2195065334171195e-17
9987.333333333334	1.222520301976124e-17
9988.	1.2289563410155821e-17
9988.666666666668	1.2382790484323349e-17
9989.333333333332	1.2498095196176562e-17
9990.	1.2626100061387049e-17
9990.666666666666	1.2756397203423558e-17
9991.333333333334	1.2879323154691531e-17
9992.	1.2986003126467022e-17
9992.666666666666	1.2984858334545021e-17
9993.333333333334	1.3046017434248952e-17
9994.	1.3079764767068929e-17
9994.666666666668	1.3086096159068913e-17
9995.333333333332	1.3065010654531998e-17
9996.	1.3015070498745059e-17
9996.666666666666	1.293580560288867e-17
9997.333333333334	1.2816132527356482e-17
9998.	1.2675594035579727e-17
9998.666666666666	1.2509564166309039e-17
9999.333333333332	1.232318582581034e-17
10000.	1.1981187847335153e-17
10000.666666666668	1.1765412156403445e-17
10001.333333333334	1.1543017828933793e-17
10002.	1.1313838466469747e-17
10002.666666666666	1.1077397487039074e-17
10003.333333333334	1.0833412043529098e-17
10004.	1.0587243489081613e-17
10004.666666666668	1.0340779855400089e-17
10005.333333333332	1.0096217026413707e-17
10006.	9.883518783944815e-18
10006.666666666666	9.657156711207334e-18
10007.333333333334	9.446700287618505e-18
10008.	9.25620469684069e-18
10008.666666666666	9.090197048766036e-18
10009.333333333334	9.279099853845891e-18
10010.	9.158301972840039e-18
10010.666666666668	9.06836306997452e-18
10011.333333333332	9.009232313554064e-18
10012.	8.979636101789868e-18
10012.666666666666	8.979454536052423e-18
10013.333333333334	9.008092156299111e-18
10014.	9.06388703306476e-18
10014.666666666666	9.145836151084559e-18
10015.333333333332	9.22793529480144e-18
10016.	9.351660028436299e-18
10016.666666666668	9.49133407845788e-18
10017.333333333334	9.641731255292126e-18
10018.	9.796370926748812e-18
10018.666666666666	1.02080013719092e-17
10019.333333333334	1.0361402826084567e-17
10020.	1.0505821709217385e-17
10020.666666666668	1.0640753519183991e-17
10021.333333333332	1.0766861089434837e-17
10022.	1.0884191187338199e-17
10022.666666666666	1.0992466853724069e-17
10023.333333333334	1.1090838815306393e-17
10024.	1.1177608980334107e-17
10024.666666666666	1.1251083597069487e-17
10025.333333333334	1.1317304234490186e-17
10026.	1.1360448978125612e-17
10026.666666666668	1.135034682082293e-17
10027.333333333332	1.1359511504857741e-17
10028.	1.1353175292976291e-17
10028.666666666666	1.1333906319232866e-17
10029.333333333334	1.1304035561180101e-17
10030.	1.126346806689023e-17
10030.666666666666	1.1211759527084205e-17
10031.333333333332	1.1147721002783467e-17
10032.	1.1068512825849234e-17
10032.666666666668	1.0973026454551657e-17
10033.333333333334	1.0863553133010643e-17
10034.	1.0744372512174818e-17
10034.666666666666	1.1039346908238864e-17
10035.333333333334	1.0911099502654958e-17
10036.	1.0789968843938866e-17
10036.666666666668	1.0688587039141645e-17
10037.333333333332	1.0614438832793226e-17
10038.	1.0572585115886217e-17
10038.666666666666	1.0567716677716626e-17
10039.333333333334	1.060416611440022e-17
10040.	1.0684906625957994e-17
10040.666666666666	1.0813254228781192e-17
10041.333333333334	1.0992305185676618e-17
10042.	1.1218475057615215e-17
10042.666666666668	1.1119581109054831e-17
10043.333333333332	1.1433203992922982e-17
10044.	1.1772684806846579e-17
10044.666666666666	1.2130947737737288e-17
10045.333333333334	1.2484997021586303e-17
10046.	1.2826592827666295e-17
10046.666666666666	1.314579422925434e-17
10047.333333333332	1.343639228229326e-17
10048.	1.3694812626752785e-17
10048.666666666668	1.3919312757221823e-17
10049.333333333334	1.4040768702520748e-17
10050.	1.419714524387402e-17
10050.666666666666	1.4313220544436765e-17
10051.333333333334	1.4386188735585918e-17
10052.	1.4409553909804746e-17
10052.666666666668	1.4389172035488472e-17
10053.333333333332	1.4321198848199083e-17
10054.	1.4207526256202717e-17
10054.666666666666	1.405202587626237e-17
10055.333333333334	1.3861717341371232e-17
10056.	1.3645340331718132e-17
10056.666666666666	1.3364509397428563e-17
10057.333333333334	1.3127781914930727e-17
10058.	1.2903078452350785e-17
10058.666666666668	1.2702979744186257e-17
10059.333333333332	1.2539052310731565e-17
10060.	1.2421229372992595e-17
10060.666666666666	1.2350725678099238e-17
10061.333333333334	1.232735305983753e-17
10062.	1.2346846819137823e-17
10062.666666666666	1.2400974154452946e-17
10063.333333333332	1.222777149917967e-17
10064.	1.2324047870318827e-17
10064.666666666668	1.2422923366040167e-17
10065.333333333334	1.2515640360666576e-17
10066.	1.259481657538389e-17
10066.666666666666	1.2654727878699422e-17
10067.333333333334	1.2693586968169273e-17
10068.	1.2711098337736703e-17
10068.666666666668	1.2704084418323695e-17
10069.333333333332	1.267260614718688e-17
10070.	1.2269978559323167e-17
10070.666666666666	1.2185889657045274e-17
10071.333333333334	1.20774070291416e-17
10072.	1.1947594677196929e-17
10072.666666666666	1.1798808925294314e-17
10073.333333333334	1.1635939020384712e-17
10074.	1.1462101295747042e-17
10074.666666666668	1.1277235168507238e-17
10075.333333333332	1.1084371909982804e-17
10076.	1.0879860420739071e-17
10076.666666666666	1.0663989284128051e-17
10077.333333333334	1.040891532656883e-17
10078.	1.0192146455079183e-17
10078.666666666666	9.980689824076042e-18
10079.333333333332	9.780738370618405e-18
10080.	9.597738806540675e-18
10080.666666666668	9.434685194051907e-18
10081.333333333334	9.295435557099396e-18
10082.	9.195221937888907e-18
10082.666666666666	9.108479597875637e-18
10083.333333333334	9.046245824528992e-18
10084.	9.00697464504263e-18
10084.666666666668	8.986657768694713e-18
10085.333333333332	8.98205165704858e-18
10086.	8.989249870504204e-18
10086.666666666666	9.002438611345678e-18
10087.333333333334	9.455205361386164e-18
10088.	9.468245446714927e-18
10088.666666666666	9.473404639608314e-18
10089.333333333334	9.467795654609731e-18
10090.	9.45178364340538e-18
10090.666666666668	9.423992016921844e-18
10091.333333333334	9.385074764275565e-18
10092.	9.336007966701466e-18
10092.666666666666	9.276435694167162e-18
10093.333333333334	9.206724358866777e-18
10094.	9.12745566343146e-18
10094.666666666666	9.038719397789896e-18
10095.333333333332	8.941948435788535e-18
10096.	8.839678898451053e-18
10096.666666666666	8.734790219700142e-18
10097.333333333334	8.540428543457226e-18
10098.	8.443872597733898e-18
10098.666666666666	8.356065834479517e-18
10099.333333333334	8.25312030236494e-18
10100.	8.184657490418778e-18
10100.666666666668	8.130778413774587e-18
10101.333333333332	8.09087525958054e-18
10102.	8.063108590878856e-18
10102.666666666666	8.044477286508316e-18
10103.333333333334	8.030917989554777e-18
10104.	8.017609194339668e-18
10104.666666666666	7.999539157524495e-18
10105.333333333334	7.971820701910893e-18
10106.	7.930289249102817e-18
10106.666666666668	8.462509356929777e-18
10107.333333333334	8.372626234402887e-18
10108.	8.262001264050778e-18
10108.666666666666	8.132799469728284e-18
10109.333333333334	7.989767653034863e-18
10110.	7.834451578387306e-18
10110.666666666666	7.675156798249184e-18
10111.333333333332	7.517911114105631e-18
10112.	7.368344874289188e-18
10112.666666666666	7.23101849104158e-18
10113.333333333334	7.109317806813825e-18
10114.	6.857512644960669e-18
10114.666666666666	6.776495658005264e-18
10115.333333333334	6.713120666671132e-18
10116.	6.666791037367371e-18
10116.666666666668	6.636420211647278e-18
10117.333333333332	6.6207710781051796e-18
10118.	6.6185956282597585e-18
10118.666666666666	6.6213473798371535e-18
10119.333333333334	6.641118261661636e-18
10120.	6.67297713108959e-18
10120.666666666666	6.7105142670285736e-18
10121.333333333334	6.7547703352496966e-18
10122.	6.804353217147983e-18
10122.666666666668	6.857911156414442e-18
10123.333333333334	6.914299130138168e-18
10124.	6.972807441743388e-18
10124.666666666666	7.033214560271126e-18
10125.333333333334	7.095871179497749e-18
10126.	7.16176510301248e-18
10126.666666666666	7.114364062909371e-18
10127.333333333332	7.189827944731e-18
10128.	7.273545928063899e-18
10128.666666666666	7.367366999372312e-18
10129.333333333334	7.47284279775638e-18
10130.	7.59093497453599e-18
10130.666666666666	7.72182362728941e-18
10131.333333333334	7.864752464901424e-18
10132.	8.017897575316788e-18
10132.666666666668	8.178573018730442e-18
10133.333333333332	8.343493573919129e-18
10134.	8.421927231656529e-18
10134.666666666666	8.583258920834304e-18
10135.333333333334	8.73956225374637e-18
10136.	8.888812701873027e-18
10136.666666666666	9.034524377500439e-18
10137.333333333334	9.156748713060467e-18
10138.	9.268196532537963e-18
10138.666666666668	9.368880626803638e-18
10139.333333333334	9.459199668125875e-18
10140.	9.54036107476564e-18
10140.666666666666	9.614308210245278e-18
10141.333333333334	9.6832860155704e-18
10142.	9.750022229313805e-18
10142.666666666666	1.092210846544841e-17
10143.333333333332	1.0986953253205815e-17
10144.	1.1055169384755375e-17
10144.666666666666	1.112673548234891e-17
10145.333333333334	1.1199630829019987e-17
10146.	1.1270845862119632e-17
10146.666666666666	1.133567286282091e-17
10147.333333333334	1.1394187560095403e-17
10148.	1.1440121728892186e-17
10148.666666666668	1.147226005299748e-17
10149.333333333332	1.1491816508005101e-17
10150.	1.1502397318488258e-17
10150.666666666666	1.1509660769036335e-17
10151.333333333334	1.1709782141326706e-17
10152.	1.172865179103603e-17
10152.666666666666	1.1763750657277395e-17
10153.333333333334	1.1820656864175581e-17
10154.	1.1902736088404804e-17
10154.666666666668	1.201222104721069e-17
10155.333333333334	1.2151752523497955e-17
10156.	1.2320899288610182e-17
10156.666666666666	1.2521973302881822e-17
10157.333333333334	1.2754417434647569e-17
10158.	1.2878974717686258e-17
10158.666666666666	1.3169382734202329e-17
10159.333333333332	1.3478349939793478e-17
10160.	1.3796162316163204e-17
10160.666666666666	1.411030961215954e-17
10161.333333333334	1.4410082644202738e-17
10162.	1.4685147913049594e-17
10162.666666666666	1.4927553068791395e-17
10163.333333333334	1.5136165637321133e-17
10164.	1.524838162359316e-17
10164.666666666668	1.5399745373882664e-17
10165.333333333332	1.552931750633881e-17
10166.	1.5642933970379987e-17
10166.666666666666	1.5741285850163e-17
10167.333333333334	1.582475730372542e-17
10168.	1.5890518506280493e-17
10168.666666666666	1.5933130604679665e-17
10169.333333333332	1.5948838784699232e-17
10170.	1.593538828382366e-17
10170.666666666668	1.5957825921388883e-17
10171.333333333334	1.5887765810911928e-17
10172.	1.5797136424151014e-17
10172.666666666666	1.5690929905310497e-17
10173.333333333334	1.5573568529122726e-17
10174.	1.5447175981254657e-17
10174.666666666668	1.531063359008276e-17
10175.333333333332	1.515212253770045e-17
10176.	1.4984240095504323e-17
10176.666666666666	1.4799162087983623e-17
10177.333333333334	1.4597875571234898e-17
10178.	1.4384664061476805e-17
10178.666666666666	1.4165650671359317e-17
10179.333333333334	1.4419882797484623e-17
10180.	1.4210376777429638e-17
10180.666666666668	1.40173591987988e-17
10181.333333333332	1.3845003219351862e-17
10182.	1.3695080708629057e-17
10182.666666666666	1.3566131128449917e-17
10183.333333333334	1.3454502177002719e-17
10184.	1.3355127190372052e-17
10184.666666666666	1.3261373568139835e-17
10185.333333333332	1.3179961669285603e-17
10186.	1.3081359261550517e-17
10186.666666666668	1.2956152783808791e-17
10187.333333333334	1.283492651954731e-17
10188.	1.2704775635328786e-17
10188.666666666666	1.256986180493919e-17
10189.333333333334	1.2436139834749522e-17
10190.	1.2310444804918259e-17
10190.666666666668	1.2198629990022557e-17
10191.333333333332	1.2105756911187081e-17
10192.	1.2035845417485402e-17
10192.666666666666	1.1893202000998442e-17
10193.333333333334	1.187273683182639e-17
10194.	1.1876877149559693e-17
10194.666666666666	1.1901501999738836e-17
10195.333333333334	1.1941571541868235e-17
10196.	1.1990594164590928e-17
10196.666666666668	1.204013931617761e-17
10197.333333333332	1.2081852499918257e-17
10198.	1.2108766930638569e-17
10198.666666666666	1.2114822279928543e-17
10199.333333333334	1.1960189829523743e-17
10200.	1.1915978779812535e-17
10200.666666666666	1.1844520900691622e-17
10201.333333333332	1.1745277850521132e-17
10202.	1.1617928310359698e-17
10202.666666666668	1.1482005534823258e-17
10203.333333333334	1.1300000138113701e-17
10204.	1.1088693492927795e-17
10204.666666666666	1.0850174608161134e-17
10205.333333333334	1.058924134649194e-17
10206.	1.0314945371090242e-17
10206.666666666668	1.0494843542075921e-17
10207.333333333332	1.022280874761798e-17
10208.	9.973493637494899e-18
10208.666666666666	9.751955683360488e-18
10209.333333333334	9.560818432705951e-18
10210.	9.411180487078923e-18
10210.666666666666	9.283040989111232e-18
10211.333333333334	9.18414230358768e-18
10212.	9.112601600534331e-18
10212.666666666668	9.066243532590002e-18
10213.333333333332	9.04269427992635e-18
10214.	9.038800004927176e-18
