# BabyIAXO projection
# unpolarised DP
# mass [eV]  kinetic mixing
1.179952303662520178e-06 1.796734365005032896e-16
1.179961263039384400e-06 1.796739808728288545e-16
1.179970222516068702e-06 1.796745252601329159e-16
1.179979182092574778e-06 1.796750696624620411e-16
1.179988141768904534e-06 1.796756140798170684e-16
1.179997101545059664e-06 1.796761585121524903e-16
1.180006061421042073e-06 1.796767029595148250e-16
1.180015021396853669e-06 1.796772474218587869e-16
1.180023981472496143e-06 1.796777918992311900e-16
1.180032941647971404e-06 1.796783363916323795e-16
1.180041901923281355e-06 1.796788808990172669e-16
1.180050862298427692e-06 1.796794254214321979e-16
1.180059822773412109e-06 1.796799699588320841e-16
1.180068783348236722e-06 1.796805145112634684e-16
1.180077744022903227e-06 1.796810590787268684e-16
1.180086704797413316e-06 1.796816036611769246e-16
1.180095665671768897e-06 1.796821482586603523e-16
1.180104626645971874e-06 1.796826928711318168e-16
1.180113587720023943e-06 1.796832374986840339e-16
1.180122548893927008e-06 1.796837821411794458e-16
1.180131510167682763e-06 1.796843267987106945e-16
1.180140471541293115e-06 1.796848714712784209e-16
1.180149433014759970e-06 1.796854161588833646e-16
1.180158394588085021e-06 1.796859608614341903e-16
1.180167356261270175e-06 1.796865055790693923e-16
1.180176318034317336e-06 1.796870503116976847e-16
1.180185279907228200e-06 1.796875950593656349e-16
1.180194241880004671e-06 1.796881398220279574e-16
1.180203203952648445e-06 1.796886845997312442e-16
1.180212166125161427e-06 1.796892293924301112e-16
1.180221128397545310e-06 1.796897742001712245e-16
1.180230090769802002e-06 1.796903190229092492e-16
1.180239053241933407e-06 1.796908638606907528e-16
1.180248015813941219e-06 1.796914087135163515e-16
1.180256978485827345e-06 1.796919535813407352e-16
1.180265941257593691e-06 1.796924984642104712e-16
1.180274904129241950e-06 1.796930433620803727e-16
1.180283867100774028e-06 1.796935882749968839e-16
1.180292830172191619e-06 1.796941332029147192e-16
1.180301793343496629e-06 1.796946781458345935e-16
1.180310756614690965e-06 1.796952231038489267e-16
1.180319719985776319e-06 1.796957680768665069e-16
1.180328683456754386e-06 1.796963130648878765e-16
1.180337647027627284e-06 1.796968580679598492e-16
1.180346610698396707e-06 1.796974030860368685e-16
1.180355574469064348e-06 1.796979481191655758e-16
1.180364538339632326e-06 1.796984931673008086e-16
1.180373502310102123e-06 1.796990382304889128e-16
1.180382466380475855e-06 1.796995833086847998e-16
1.180391430550755218e-06 1.797001284019349139e-16
1.180400394820941906e-06 1.797006735102399453e-16
1.180409359191038035e-06 1.797012186335085588e-16
1.180418323661045300e-06 1.797017637718793720e-16
1.180427288230965396e-06 1.797023089252610002e-16
1.180436252900800227e-06 1.797028540936540599e-16
1.180445217670551700e-06 1.797033992771052416e-16
1.180454182540221509e-06 1.797039444755691612e-16
1.180463147509811559e-06 1.797044896890925342e-16
1.180472112579323545e-06 1.797050349176298037e-16
1.180481077748759585e-06 1.797055801611816600e-16
1.180490043018121160e-06 1.797061254198408436e-16
1.180499008387410388e-06 1.797066706934699941e-16
1.180507973856628964e-06 1.797072159821616547e-16
1.180516939425778580e-06 1.797077612859164418e-16
1.180525905094861144e-06 1.797083066046889464e-16
1.180534870863878561e-06 1.797088519384801301e-16
1.180543836732832525e-06 1.797093972873363384e-16
1.180552802701724941e-06 1.797099426512121133e-16
1.180561768770557716e-06 1.797104880301543179e-16
1.180570734939332544e-06 1.797110334241174941e-16
1.180579701208051331e-06 1.797115788331483821e-16
1.180588667576715982e-06 1.797121242572014003e-16
1.180597634045328191e-06 1.797126696962774117e-16
1.180606600613889653e-06 1.797132151504228111e-16
1.180615567282402485e-06 1.797137606195925348e-16
1.180624534050868381e-06 1.797143061038330023e-16
1.180633500919289035e-06 1.797148516030990022e-16
1.180642467887666353e-06 1.797153971173908301e-16
1.180651434956002242e-06 1.797159426467554973e-16
1.180660402124298605e-06 1.797164881911934968e-16
1.180669369392557139e-06 1.797170337506595431e-16
1.180678336760779537e-06 1.797175793251540552e-16
1.180687304228967704e-06 1.797181249146779453e-16
1.180696271797123546e-06 1.797186705192776575e-16
1.180705239465248970e-06 1.797192161389078817e-16
1.180714207233345669e-06 1.797197617736152100e-16
1.180723175101415550e-06 1.797203074233544307e-16
1.180732143069460305e-06 1.797208530881720127e-16
1.180741111137481842e-06 1.797213987680226458e-16
1.180750079305481854e-06 1.797219444629070202e-16
1.180759047573462458e-06 1.797224901728716788e-16
1.180768015941425138e-06 1.797230358978712621e-16
1.180776984409372010e-06 1.797235816379064849e-16
1.180785952977304769e-06 1.797241273930240133e-16
1.180794921645225109e-06 1.797246731631783645e-16
1.180803890413135147e-06 1.797252189483702042e-16
1.180812859281036577e-06 1.797257647486462230e-16
1.180821828248931094e-06 1.797263105639610368e-16
1.180830797316820603e-06 1.797268563943611638e-16
1.180839766484707010e-06 1.797274022397554165e-16
1.180848735752592009e-06 1.797279481002823140e-16
1.180857705120477507e-06 1.797284939758045945e-16
1.180866674588365408e-06 1.797290398664148012e-16
1.180875644156257407e-06 1.797295857720676732e-16
1.180884613824155409e-06 1.797301316928096055e-16
1.180893583592061322e-06 1.797306776285496325e-16
1.180902553459976838e-06 1.797312235794260760e-16
1.180911523427903651e-06 1.797317695453015510e-16
1.180920493495843880e-06 1.797323155262688472e-16
1.180929463663799218e-06 1.797328615222826052e-16
1.180938433931771360e-06 1.797334075333433919e-16
1.180947404299762422e-06 1.797339535594979473e-16
1.180956374767773888e-06 1.797344996007007148e-16
1.180965345335807874e-06 1.797350456569985082e-16
1.180974316003866076e-06 1.797355917282997951e-16
1.180983286771950398e-06 1.797361378146974145e-16
1.180992257640062535e-06 1.797366839161918102e-16
1.181001228608204393e-06 1.797372300326917948e-16
1.181010199676377877e-06 1.797377761642899362e-16
1.181019170844584681e-06 1.797383223109407269e-16
1.181028142112826712e-06 1.797388684726450298e-16
1.181037113481105664e-06 1.797394146494493877e-16
1.181046084949423441e-06 1.797399608413083424e-16
1.181055056517781951e-06 1.797405070482226829e-16
1.181064028186182887e-06 1.797410532702390012e-16
1.181072999954628155e-06 1.797415995072658880e-16
1.181081971823119660e-06 1.797421457594419118e-16
1.181090943791659098e-06 1.797426920266299339e-16
1.181099915860248373e-06 1.797432383088764479e-16
1.181108888028889391e-06 1.797437846062280952e-16
1.181117860297583847e-06 1.797443309186395162e-16
1.181126832666333435e-06 1.797448772461113273e-16
1.181135805135140272e-06 1.797454235886901945e-16
1.181144777704006052e-06 1.797459699463307583e-16
1.181153750372932470e-06 1.797465163190335858e-16
1.181162723141921642e-06 1.797470627067994656e-16
1.181171696010975263e-06 1.797476091096749161e-16
1.181180668980095028e-06 1.797481555275686759e-16
1.181189642049282841e-06 1.797487019605732142e-16
1.181198615218540609e-06 1.797492484086433195e-16
1.181207588487870026e-06 1.797497948718254112e-16
1.181216561857272997e-06 1.797503413500284500e-16
1.181225535326751429e-06 1.797508878433448804e-16
1.181234508896307015e-06 1.797514343517293677e-16
1.181243482565941662e-06 1.797519808752285038e-16
1.181252456335657275e-06 1.797525274137509782e-16
1.181261430205455548e-06 1.797530739673894327e-16
1.181270404175338386e-06 1.797536205360986064e-16
1.181279378245307485e-06 1.797541671198788444e-16
1.181288352415364962e-06 1.797547137187311082e-16
1.181297326685512299e-06 1.797552603326558661e-16
1.181306301055751613e-06 1.797558069616997103e-16
1.181315275526084599e-06 1.797563536058174291e-16
1.181324250096512950e-06 1.797569002650095156e-16
1.181333224767038785e-06 1.797574469392766354e-16
1.181342199537663585e-06 1.797579936286196020e-16
1.181351174408389468e-06 1.797585403330847364e-16
1.181360149379218129e-06 1.797590870526269008e-16
1.181369124450151473e-06 1.797596337872467610e-16
1.181378099621191194e-06 1.797601805369448345e-16
1.181387074892339409e-06 1.797607273017217870e-16
1.181396050263597602e-06 1.797612740815783827e-16
1.181405025734967889e-06 1.797618208765610165e-16
1.181414001306451965e-06 1.797623676865785256e-16
1.181422976978051523e-06 1.797629145117234533e-16
1.181431952749768470e-06 1.797634613519503661e-16
1.181440928621604712e-06 1.797640082072602009e-16
1.181449904593562153e-06 1.797645550776532287e-16
1.181458880665642489e-06 1.797651019631762635e-16
1.181467856837847625e-06 1.797656488637379701e-16
1.181476833110179255e-06 1.797661957794308670e-16
1.181485809482639285e-06 1.797667427102098413e-16
1.181494785955229621e-06 1.797672896560752133e-16
1.181503762527951957e-06 1.797678366170277967e-16
1.181512739200808198e-06 1.797683835930681338e-16
1.181521715973800251e-06 1.797689305841970627e-16
1.181530692846929809e-06 1.797694775904151012e-16
1.181539669820198779e-06 1.797700246117688166e-16
1.181548646893609066e-06 1.797705716481668490e-16
1.181557624067162365e-06 1.797711186997020129e-16
1.181566601340860580e-06 1.797716657663287514e-16
1.181575578714705407e-06 1.797722128480478043e-16
1.181584556188698962e-06 1.797727599448597384e-16
1.181593533762842729e-06 1.797733070567652687e-16
1.181602511437138824e-06 1.797738541837649869e-16
1.181611489211588942e-06 1.797744013258596570e-16
1.181620467086194776e-06 1.797749484830496736e-16
1.181629445060958445e-06 1.797754956553818507e-16
1.181638423135881643e-06 1.797760428427648528e-16
1.181647401310966063e-06 1.797765900452910754e-16
1.181656379586213823e-06 1.797771372628695283e-16
1.181665357961626617e-06 1.797776844955924343e-16
1.181674336437206139e-06 1.797782317434148529e-16
1.181683315012954296e-06 1.797787790063370552e-16
1.181692293688872992e-06 1.797793262843599289e-16
1.181701272464964134e-06 1.797798735774839668e-16
1.181710251341229415e-06 1.797804208856640068e-16
1.181719230317670531e-06 1.797809682090383706e-16
1.181728209394289598e-06 1.797815155474699691e-16
1.181737188571088310e-06 1.797820629010053450e-16
1.181746167848068574e-06 1.797826102696451885e-16
1.181755147225232083e-06 1.797831576533900174e-16
1.181764126702580743e-06 1.797837050522405711e-16
1.181773106280116460e-06 1.797842524661974168e-16
1.181782085957840928e-06 1.797847998953071958e-16
1.181791065735756054e-06 1.797853473394786961e-16
1.181800045613863530e-06 1.797858947987583618e-16
1.181809025592165474e-06 1.797864422731929330e-16
1.181818005670663581e-06 1.797869897626910496e-16
1.181826985849359545e-06 1.797875372672993532e-16
1.181835966128255272e-06 1.797880847870643125e-16
1.181844946507352667e-06 1.797886323218948881e-16
1.181853926986653635e-06 1.797890048378751215e-16
1.181862907565605701e-06 1.797893589818977926e-16
1.181871888244152536e-06 1.797897131358567831e-16
1.181880869022295834e-06 1.797900672997984139e-16
1.181889849900037714e-06 1.797904214736311772e-16
1.181898830877379656e-06 1.797907756574015418e-16
1.181907811954323567e-06 1.797911298511556314e-16
1.181916793130871353e-06 1.797914840548023572e-16
1.181925774407024708e-06 1.797918382683877936e-16
1.181934755782785326e-06 1.797921924919583849e-16
1.181943737258155113e-06 1.797925467254227217e-16
1.181952718833135974e-06 1.797929009688270757e-16
1.181961700507729604e-06 1.797932552221719399e-16
1.181970682281937909e-06 1.797936094855036846e-16
1.181979664155762582e-06 1.797939637587308758e-16
1.181988646129205317e-06 1.797943180418997606e-16
1.181997628202268021e-06 1.797946723350108072e-16
1.182006610374952600e-06 1.797950266380644595e-16
1.182015592647260746e-06 1.797953809510612351e-16
1.182024575019194155e-06 1.797957352740472824e-16
1.182033557490754944e-06 1.797960896069314140e-16
1.182042540061944596e-06 1.797964439497137531e-16
1.182051522732765015e-06 1.797967983024868924e-16
1.182060505503218109e-06 1.797971526652051271e-16
1.182069488373305570e-06 1.797975070378688764e-16
1.182078471343029305e-06 1.797978614204786825e-16
1.182087454412391008e-06 1.797982158130348661e-16
1.182096437581392373e-06 1.797985702154919689e-16
1.182105420850035306e-06 1.797989246279422138e-16
1.182114404218321713e-06 1.797992790502942161e-16
1.182123387686253287e-06 1.797996334826402971e-16
1.182132371253831934e-06 1.797999879248890231e-16
1.182141354921059350e-06 1.798003423770866903e-16
1.182150338687937438e-06 1.798006968392336931e-16
1.182159322554467894e-06 1.798010513113763770e-16
1.182168306520652624e-06 1.798014057934233576e-16
1.182177290586493320e-06 1.798017602854210789e-16
1.182186274751991678e-06 1.798021147873238609e-16
1.182195259017149815e-06 1.798024692992240745e-16
1.182204243381969214e-06 1.798028238210762121e-16
1.182213227846451991e-06 1.798031783528347170e-16
1.182222212410599629e-06 1.798035328945919846e-16
1.182231197074414247e-06 1.798038874462565070e-16
1.182240181837897325e-06 1.798042420078745559e-16
1.182249166701050982e-06 1.798045965794467474e-16
1.182258151663876700e-06 1.798049511609732789e-16
1.182267136726376596e-06 1.798053057524547420e-16
1.182276121888552154e-06 1.798056603538914818e-16
1.182285107150405489e-06 1.798060149652840160e-16
1.182294092511938086e-06 1.798063695865866893e-16
1.182303077973152061e-06 1.798067242178459951e-16
1.182312063534049108e-06 1.798070788591081312e-16
1.182321049194630922e-06 1.798074335102818115e-16
1.182330034954899408e-06 1.798077881714133817e-16
1.182339020814856260e-06 1.798081428424572109e-16
1.182348006774503384e-06 1.798084975235056947e-16
1.182356992833842475e-06 1.798088522145132515e-16
1.182365978992875438e-06 1.798092069154344727e-16
1.182374965251604179e-06 1.798095616263155312e-16
1.182383951610030391e-06 1.798099163471571418e-16
1.182392938068155770e-06 1.798102710779594527e-16
1.182401924625982221e-06 1.798106258187229567e-16
1.182410911283511649e-06 1.798109805694022204e-16
1.182419898040745749e-06 1.798113353300895651e-16
1.182428884897686215e-06 1.798116901006934092e-16
1.182437871854334952e-06 1.798120448812602214e-16
1.182446858910693867e-06 1.798123996717902235e-16
1.182455846066764653e-06 1.798127544722382780e-16
1.182464833322549005e-06 1.798131092826963364e-16
1.182473820678048829e-06 1.798134641030730881e-16
1.182482808133266029e-06 1.798138189334149773e-16
1.182491795688202301e-06 1.798141737737222258e-16
1.182500783342859550e-06 1.798145286239954253e-16
1.182509771097239470e-06 1.798148834841889451e-16
1.182518758951343756e-06 1.798152383543951806e-16
1.182527746905174524e-06 1.798155932345226238e-16
1.182536734958733258e-06 1.798159481245717186e-16
1.182545723112022074e-06 1.798163030246347616e-16
1.182554711365042455e-06 1.798166579346661961e-16
1.182563699717796307e-06 1.798170128546205887e-16
1.182572688170285536e-06 1.798173677845441863e-16
1.182581676722512047e-06 1.798177227244375313e-16
1.182590665374477323e-06 1.798180776742551656e-16
1.182599654126183481e-06 1.798184326340433361e-16
1.182608642977632216e-06 1.798187876038482899e-16
1.182617631928825222e-06 1.798191425835328883e-16
1.182626620979764404e-06 1.798194975732352067e-16
1.182635610130451456e-06 1.798198525728637618e-16
1.182644599380888284e-06 1.798202075825109245e-16
1.182653588731076795e-06 1.798205626020394574e-16
1.182662578181018470e-06 1.798209176315873866e-16
1.182671567730715426e-06 1.798212726710632536e-16
1.182680557380169359e-06 1.798216277205594783e-16
1.182689547129381962e-06 1.798219827799385278e-16
1.182698536978355353e-06 1.798223378493389704e-16
1.182707526927091014e-06 1.798226929286688545e-16
1.182716516975590850e-06 1.798230480179749202e-16
1.182725507123856768e-06 1.798234031172574632e-16
1.182734497371890462e-06 1.798237582265168533e-16
1.182743487719693837e-06 1.798241133457078050e-16
1.182752478167268588e-06 1.798244684748763927e-16
1.182761468714616620e-06 1.798248236139773555e-16
1.182770459361739628e-06 1.798251787631026943e-16
1.182779450108639305e-06 1.798255339221612464e-16
1.182788440955317769e-06 1.798258890911991107e-16
1.182797431901776715e-06 1.798262442701710019e-16
1.182806422948017836e-06 1.798265994591232654e-16
